"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006310"	"GO:0006310"	"DNA recombination"	"3/66"	"299/18862"	0.0871982007554764	0.482999496737447	0.466653725362858	"DCAF1/EME2/TP53BP1"	3
"GO:0007189"	"GO:0007189"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway"	"2/66"	"143/18862"	0.0894660036586424	0.482999496737447	0.466653725362858	"PTGIR/GNAL"	2
"GO:0010882"	"GO:0010882"	"regulation of cardiac muscle contraction by calcium ion signaling"	"1/66"	"27/18862"	0.0903603491614192	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0098901"	"GO:0098901"	"regulation of cardiac muscle cell action potential"	"1/66"	"27/18862"	0.0903603491614192	0.482999496737447	0.466653725362858	"CXADR"	1
"GO:0035051"	"GO:0035051"	"cardiocyte differentiation"	"2/66"	"144/18862"	0.0905282474250176	0.482999496737447	0.466653725362858	"CXADR/TTN"	2
"GO:0090305"	"GO:0090305"	"nucleic acid phosphodiester bond hydrolysis"	"3/66"	"305/18862"	0.0912482552991838	0.482999496737447	0.466653725362858	"EME2/POLG/RAD9A"	3
"GO:0001678"	"GO:0001678"	"cellular glucose homeostasis"	"2/66"	"145/18862"	0.0915942620802901	0.482999496737447	0.466653725362858	"FKBP1B/POLG"	2
"GO:0038127"	"GO:0038127"	"ERBB signaling pathway"	"2/66"	"145/18862"	0.0915942620802901	0.482999496737447	0.466653725362858	"NRG4/WDR54"	2
"GO:0002791"	"GO:0002791"	"regulation of peptide secretion"	"3/66"	"308/18862"	0.0933026327416461	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1/TTN"	3
"GO:0090383"	"GO:0090383"	"phagosome acidification"	"1/66"	"28/18862"	0.0935478308155391	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:1902175"	"GO:1902175"	"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"	"1/66"	"28/18862"	0.0935478308155391	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0061337"	"GO:0061337"	"cardiac conduction"	"2/66"	"149/18862"	0.0958952647894295	0.482999496737447	0.466653725362858	"CXADR/FKBP1B"	2
"GO:0009435"	"GO:0009435"	"NAD biosynthetic process"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0010669"	"GO:0010669"	"epithelial structure maintenance"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"CXADR"	1
"GO:0010880"	"GO:0010880"	"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0034067"	"GO:0034067"	"protein localization to Golgi apparatus"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"PAQR3"	1
"GO:0036296"	"GO:0036296"	"response to increased oxygen levels"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"POLG"	1
"GO:0042133"	"GO:0042133"	"neurotransmitter metabolic process"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0048679"	"GO:0048679"	"regulation of axon regeneration"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0051642"	"GO:0051642"	"centrosome localization"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"SPOUT1"	1
"GO:0070979"	"GO:0070979"	"protein K11-linked ubiquitination"	"1/66"	"29/18862"	0.0967243118161856	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0033137"	"GO:0033137"	"negative regulation of peptidyl-serine phosphorylation"	"1/66"	"30/18862"	0.0998898295467719	0.482999496737447	0.466653725362858	"PAQR3"	1
"GO:0060674"	"GO:0060674"	"placenta blood vessel development"	"1/66"	"30/18862"	0.0998898295467719	0.482999496737447	0.466653725362858	"SPINT1"	1
"GO:0061842"	"GO:0061842"	"microtubule organizing center localization"	"1/66"	"30/18862"	0.0998898295467719	0.482999496737447	0.466653725362858	"SPOUT1"	1
"GO:0070633"	"GO:0070633"	"transepithelial transport"	"1/66"	"30/18862"	0.0998898295467719	0.482999496737447	0.466653725362858	"CXADR"	1
"GO:0044409"	"GO:0044409"	"entry into host"	"2/66"	"153/18862"	0.1002535681173	0.482999496737447	0.466653725362858	"CXADR/TRIM14"	2
"GO:0002335"	"GO:0002335"	"mature B cell differentiation"	"1/66"	"31/18862"	0.10304442126565	0.482999496737447	0.466653725362858	"ITFG2"	1
"GO:0010644"	"GO:0010644"	"cell communication by electrical coupling"	"1/66"	"31/18862"	0.10304442126565	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0035456"	"GO:0035456"	"response to interferon-beta"	"1/66"	"31/18862"	0.10304442126565	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:1903146"	"GO:1903146"	"regulation of autophagy of mitochondrion"	"1/66"	"31/18862"	0.10304442126565	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:1990126"	"GO:1990126"	"retrograde transport, endosome to plasma membrane"	"1/66"	"31/18862"	0.10304442126565	0.482999496737447	0.466653725362858	"GRIP2"	1
"GO:0006261"	"GO:0006261"	"DNA-dependent DNA replication"	"2/66"	"157/18862"	0.104666802634356	0.482999496737447	0.466653725362858	"EME2/POLG"	2
"GO:0009267"	"GO:0009267"	"cellular response to starvation"	"2/66"	"157/18862"	0.104666802634356	0.482999496737447	0.466653725362858	"ITFG2/NPRL3"	2
"GO:0044106"	"GO:0044106"	"cellular amine metabolic process"	"2/66"	"158/18862"	0.105778421660716	0.482999496737447	0.466653725362858	"AFMID/LRTOMT"	2
"GO:0009072"	"GO:0009072"	"aromatic amino acid family metabolic process"	"1/66"	"32/18862"	0.106188124106522	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0010165"	"GO:0010165"	"response to X-ray"	"1/66"	"32/18862"	0.106188124106522	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0019359"	"GO:0019359"	"nicotinamide nucleotide biosynthetic process"	"1/66"	"32/18862"	0.106188124106522	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0019363"	"GO:0019363"	"pyridine nucleotide biosynthetic process"	"1/66"	"32/18862"	0.106188124106522	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0038128"	"GO:0038128"	"ERBB2 signaling pathway"	"1/66"	"32/18862"	0.106188124106522	0.482999496737447	0.466653725362858	"NRG4"	1
"GO:0070570"	"GO:0070570"	"regulation of neuron projection regeneration"	"1/66"	"32/18862"	0.106188124106522	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:1903955"	"GO:1903955"	"positive regulation of protein targeting to mitochondrion"	"1/66"	"32/18862"	0.106188124106522	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0007093"	"GO:0007093"	"mitotic cell cycle checkpoint"	"2/66"	"159/18862"	0.106893293178002	0.482999496737447	0.466653725362858	"EME2/RAD9A"	2
"GO:0010506"	"GO:0010506"	"regulation of autophagy"	"3/66"	"328/18862"	0.107480524115795	0.482999496737447	0.466653725362858	"SNX32/HTRA2/TRIM14"	3
"GO:0014808"	"GO:0014808"	"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	"1/66"	"33/18862"	0.109320975078852	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0015695"	"GO:0015695"	"organic cation transport"	"1/66"	"33/18862"	0.109320975078852	0.482999496737447	0.466653725362858	"SLC25A29"	1
"GO:0035909"	"GO:0035909"	"aorta morphogenesis"	"1/66"	"33/18862"	0.109320975078852	0.482999496737447	0.466653725362858	"NPRL3"	1
"GO:0086019"	"GO:0086019"	"cell-cell signaling involved in cardiac conduction"	"1/66"	"33/18862"	0.109320975078852	0.482999496737447	0.466653725362858	"CXADR"	1
"GO:1901020"	"GO:1901020"	"negative regulation of calcium ion transmembrane transporter activity"	"1/66"	"33/18862"	0.109320975078852	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0009308"	"GO:0009308"	"amine metabolic process"	"2/66"	"163/18862"	0.111384597601446	0.482999496737447	0.466653725362858	"AFMID/LRTOMT"	2
"GO:0042491"	"GO:0042491"	"inner ear auditory receptor cell differentiation"	"1/66"	"34/18862"	0.112443011068273	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0048261"	"GO:0048261"	"negative regulation of receptor-mediated endocytosis"	"1/66"	"34/18862"	0.112443011068273	0.482999496737447	0.466653725362858	"WDR54"	1
"GO:1903514"	"GO:1903514"	"release of sequestered calcium ion into cytosol by endoplasmic reticulum"	"1/66"	"34/18862"	0.112443011068273	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:2000780"	"GO:2000780"	"negative regulation of double-strand break repair"	"1/66"	"34/18862"	0.112443011068273	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0000070"	"GO:0000070"	"mitotic sister chromatid segregation"	"2/66"	"164/18862"	0.112515203410734	0.482999496737447	0.466653725362858	"ANAPC11/TTN"	2
"GO:0140053"	"GO:0140053"	"mitochondrial gene expression"	"2/66"	"165/18862"	0.113648851843539	0.482999496737447	0.466653725362858	"GATC/MRPL36"	2
"GO:0007059"	"GO:0007059"	"chromosome segregation"	"3/66"	"337/18862"	0.11412256461853	0.482999496737447	0.466653725362858	"EME2/ANAPC11/TTN"	3
"GO:0019362"	"GO:0019362"	"pyridine nucleotide metabolic process"	"1/66"	"35/18862"	0.115554268836994	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0045191"	"GO:0045191"	"regulation of isotype switching"	"1/66"	"35/18862"	0.115554268836994	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0046496"	"GO:0046496"	"nicotinamide nucleotide metabolic process"	"1/66"	"35/18862"	0.115554268836994	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0046676"	"GO:0046676"	"negative regulation of insulin secretion"	"1/66"	"35/18862"	0.115554268836994	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0072525"	"GO:0072525"	"pyridine-containing compound biosynthetic process"	"1/66"	"35/18862"	0.115554268836994	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0055001"	"GO:0055001"	"muscle cell development"	"2/66"	"168/18862"	0.117067711027685	0.482999496737447	0.466653725362858	"CXADR/TTN"	2
"GO:0033572"	"GO:0033572"	"transferrin transport"	"1/66"	"36/18862"	0.118654785024213	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0043029"	"GO:0043029"	"T cell homeostasis"	"1/66"	"36/18862"	0.118654785024213	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0044743"	"GO:0044743"	"protein transmembrane import into intracellular organelle"	"1/66"	"36/18862"	0.118654785024213	0.482999496737447	0.466653725362858	"PEX10"	1
"GO:0045738"	"GO:0045738"	"negative regulation of DNA repair"	"1/66"	"36/18862"	0.118654785024213	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0010737"	"GO:0010737"	"protein kinase A signaling"	"1/66"	"37/18862"	0.121744596146512	0.482999496737447	0.466653725362858	"TTN"	1
"GO:0014706"	"GO:0014706"	"striated muscle tissue development"	"3/66"	"351/18862"	0.124758358954035	0.482999496737447	0.466653725362858	"CXADR/NPRL3/TTN"	3
"GO:0002714"	"GO:0002714"	"positive regulation of B cell mediated immunity"	"1/66"	"38/18862"	0.124823738598269	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0002891"	"GO:0002891"	"positive regulation of immunoglobulin mediated immune response"	"1/66"	"38/18862"	0.124823738598269	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0042417"	"GO:0042417"	"dopamine metabolic process"	"1/66"	"38/18862"	0.124823738598269	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0045214"	"GO:0045214"	"sarcomere organization"	"1/66"	"38/18862"	0.124823738598269	0.482999496737447	0.466653725362858	"TTN"	1
"GO:0052126"	"GO:0052126"	"movement in host environment"	"2/66"	"175/18862"	0.125145234387206	0.482999496737447	0.466653725362858	"CXADR/TRIM14"	2
"GO:0010038"	"GO:0010038"	"response to metal ion"	"3/66"	"352/18862"	0.125531693084913	0.482999496737447	0.466653725362858	"TCIRG1/TTN/ZACN"	3
"GO:0006941"	"GO:0006941"	"striated muscle contraction"	"2/66"	"176/18862"	0.126310131632163	0.482999496737447	0.466653725362858	"FKBP1B/TTN"	2
"GO:1901796"	"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"2/66"	"177/18862"	0.127477672832825	0.482999496737447	0.466653725362858	"RAD9A/TAF10"	2
"GO:0006284"	"GO:0006284"	"base-excision repair"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"POLG"	1
"GO:0007257"	"GO:0007257"	"activation of JUN kinase activity"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"MAP3K12"	1
"GO:0030049"	"GO:0030049"	"muscle filament sliding"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"TTN"	1
"GO:0030212"	"GO:0030212"	"hyaluronan metabolic process"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"HAS3"	1
"GO:0033275"	"GO:0033275"	"actin-myosin filament sliding"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"TTN"	1
"GO:1901998"	"GO:1901998"	"toxin transport"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"DNAJC17"	1
"GO:1903170"	"GO:1903170"	"negative regulation of calcium ion transmembrane transport"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:1903432"	"GO:1903432"	"regulation of TORC1 signaling"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"ITFG2"	1
"GO:1903539"	"GO:1903539"	"protein localization to postsynaptic membrane"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"GRIP2"	1
"GO:2000785"	"GO:2000785"	"regulation of autophagosome assembly"	"1/66"	"39/18862"	0.127892248652057	0.482999496737447	0.466653725362858	"NPRL3"	1
"GO:0050796"	"GO:0050796"	"regulation of insulin secretion"	"2/66"	"178/18862"	0.128647825997572	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1"	2
"GO:0030098"	"GO:0030098"	"lymphocyte differentiation"	"3/66"	"358/18862"	0.130208604872417	0.482999496737447	0.466653725362858	"DCAF1/ITFG2/TCIRG1"	3
"GO:0007212"	"GO:0007212"	"dopamine receptor signaling pathway"	"1/66"	"40/18862"	0.130950162459047	0.482999496737447	0.466653725362858	"GNAL"	1
"GO:0031297"	"GO:0031297"	"replication fork processing"	"1/66"	"40/18862"	0.130950162459047	0.482999496737447	0.466653725362858	"EME2"	1
"GO:0070296"	"GO:0070296"	"sarcoplasmic reticulum calcium ion transport"	"1/66"	"40/18862"	0.130950162459047	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:1901068"	"GO:1901068"	"guanosine-containing compound metabolic process"	"1/66"	"40/18862"	0.130950162459047	0.482999496737447	0.466653725362858	"GTPBP1"	1
"GO:0032259"	"GO:0032259"	"methylation"	"3/66"	"359/18862"	0.130994160383854	0.482999496737447	0.466653725362858	"LRTOMT/SPOUT1/SETD6"	3
"GO:0017158"	"GO:0017158"	"regulation of calcium ion-dependent exocytosis"	"1/66"	"41/18862"	0.133997516049404	0.482999496737447	0.466653725362858	"DOC2A"	1
"GO:0046596"	"GO:0046596"	"regulation of viral entry into host cell"	"1/66"	"41/18862"	0.133997516049404	0.482999496737447	0.466653725362858	"TRIM14"	1
"GO:0060119"	"GO:0060119"	"inner ear receptor cell development"	"1/66"	"41/18862"	0.133997516049404	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0072524"	"GO:0072524"	"pyridine-containing compound metabolic process"	"1/66"	"41/18862"	0.133997516049404	0.482999496737447	0.466653725362858	"AFMID"	1
"GO:0090278"	"GO:0090278"	"negative regulation of peptide hormone secretion"	"1/66"	"41/18862"	0.133997516049404	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0009749"	"GO:0009749"	"response to glucose"	"2/66"	"185/18862"	0.136909384523907	0.482999496737447	0.466653725362858	"FKBP1B/POLG"	2
"GO:0019985"	"GO:0019985"	"translesion synthesis"	"1/66"	"42/18862"	0.137034345332691	0.482999496737447	0.466653725362858	"FAAP20"	1
"GO:0045687"	"GO:0045687"	"positive regulation of glial cell differentiation"	"1/66"	"42/18862"	0.137034345332691	0.482999496737447	0.466653725362858	"SPINT1"	1
"GO:0046782"	"GO:0046782"	"regulation of viral transcription"	"1/66"	"42/18862"	0.137034345332691	0.482999496737447	0.466653725362858	"TRIM14"	1
"GO:2001239"	"GO:2001239"	"regulation of extrinsic apoptotic signaling pathway in absence of ligand"	"1/66"	"42/18862"	0.137034345332691	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0009306"	"GO:0009306"	"protein secretion"	"3/66"	"367/18862"	0.137339476210733	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1/TTN"	3
"GO:0035592"	"GO:0035592"	"establishment of protein localization to extracellular region"	"3/66"	"368/18862"	0.138140119024852	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1/TTN"	3
"GO:0006367"	"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"2/66"	"187/18862"	0.139291555237882	0.482999496737447	0.466653725362858	"NR2C2/TAF10"	2
"GO:0000413"	"GO:0000413"	"protein peptidyl-prolyl isomerization"	"1/66"	"43/18862"	0.140060686098261	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0006458"	"GO:0006458"	"'de novo' protein folding"	"1/66"	"43/18862"	0.140060686098261	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0035315"	"GO:0035315"	"hair cell differentiation"	"1/66"	"43/18862"	0.140060686098261	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0045840"	"GO:0045840"	"positive regulation of mitotic nuclear division"	"1/66"	"43/18862"	0.140060686098261	0.482999496737447	0.466653725362858	"ANAPC11"	1
"GO:0060537"	"GO:0060537"	"muscle tissue development"	"3/66"	"371/18862"	0.140551809344643	0.482999496737447	0.466653725362858	"CXADR/NPRL3/TTN"	3
"GO:0002285"	"GO:0002285"	"lymphocyte activation involved in immune response"	"2/66"	"189/18862"	0.141682934495469	0.482999496737447	0.466653725362858	"ITFG2/TP53BP1"	2
"GO:0009746"	"GO:0009746"	"response to hexose"	"2/66"	"190/18862"	0.142882002433551	0.482999496737447	0.466653725362858	"FKBP1B/POLG"	2
"GO:0002639"	"GO:0002639"	"positive regulation of immunoglobulin production"	"1/66"	"44/18862"	0.14307657401566	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0008631"	"GO:0008631"	"intrinsic apoptotic signaling pathway in response to oxidative stress"	"1/66"	"44/18862"	0.14307657401566	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0045910"	"GO:0045910"	"negative regulation of DNA recombination"	"1/66"	"44/18862"	0.14307657401566	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0060711"	"GO:0060711"	"labyrinthine layer development"	"1/66"	"44/18862"	0.14307657401566	0.482999496737447	0.466653725362858	"SPINT1"	1
"GO:0062237"	"GO:0062237"	"protein localization to postsynapse"	"1/66"	"44/18862"	0.14307657401566	0.482999496737447	0.466653725362858	"GRIP2"	1
"GO:1903214"	"GO:1903214"	"regulation of protein targeting to mitochondrion"	"1/66"	"44/18862"	0.14307657401566	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0071692"	"GO:0071692"	"protein localization to extracellular region"	"3/66"	"375/18862"	0.14378984836888	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1/TTN"	3
"GO:0071478"	"GO:0071478"	"cellular response to radiation"	"2/66"	"191/18862"	0.144083282985039	0.482999496737447	0.466653725362858	"TP53BP1/RAD9A"	2
"GO:0021545"	"GO:0021545"	"cranial nerve development"	"1/66"	"45/18862"	0.146082044635012	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0045911"	"GO:0045911"	"positive regulation of DNA recombination"	"1/66"	"45/18862"	0.146082044635012	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0046839"	"GO:0046839"	"phospholipid dephosphorylation"	"1/66"	"45/18862"	0.146082044635012	0.482999496737447	0.466653725362858	"PLPPR3"	1
"GO:0085029"	"GO:0085029"	"extracellular matrix assembly"	"1/66"	"45/18862"	0.146082044635012	0.482999496737447	0.466653725362858	"HAS3"	1
"GO:0071897"	"GO:0071897"	"DNA biosynthetic process"	"2/66"	"194/18862"	0.147700106419046	0.482999496737447	0.466653725362858	"POLG/FAAP20"	2
"GO:1901215"	"GO:1901215"	"negative regulation of neuron death"	"2/66"	"195/18862"	0.14890994438668	0.482999496737447	0.466653725362858	"HTRA2/MAP3K12"	2
"GO:0030261"	"GO:0030261"	"chromosome condensation"	"1/66"	"46/18862"	0.149077133387421	0.482999496737447	0.466653725362858	"TTN"	1
"GO:0090382"	"GO:0090382"	"phagosome maturation"	"1/66"	"46/18862"	0.149077133387421	0.482999496737447	0.466653725362858	"TCIRG1"	1
"GO:0099637"	"GO:0099637"	"neurotransmitter receptor transport"	"1/66"	"46/18862"	0.149077133387421	0.482999496737447	0.466653725362858	"GRIP2"	1
"GO:2001258"	"GO:2001258"	"negative regulation of cation channel activity"	"1/66"	"46/18862"	0.149077133387421	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0034284"	"GO:0034284"	"response to monosaccharide"	"2/66"	"196/18862"	0.150121849309536	0.482999496737447	0.466653725362858	"FKBP1B/POLG"	2
"GO:0042594"	"GO:0042594"	"response to starvation"	"2/66"	"196/18862"	0.150121849309536	0.482999496737447	0.466653725362858	"ITFG2/NPRL3"	2
"GO:0007157"	"GO:0007157"	"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	"1/66"	"47/18862"	0.152061875585361	0.482999496737447	0.466653725362858	"CXADR"	1
"GO:0010569"	"GO:0010569"	"regulation of double-strand break repair via homologous recombination"	"1/66"	"47/18862"	0.152061875585361	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0044275"	"GO:0044275"	"cellular carbohydrate catabolic process"	"1/66"	"47/18862"	0.152061875585361	0.482999496737447	0.466653725362858	"TREH"	1
"GO:0000819"	"GO:0000819"	"sister chromatid segregation"	"2/66"	"199/18862"	0.153769680473422	0.482999496737447	0.466653725362858	"ANAPC11/TTN"	2
"GO:0002204"	"GO:0002204"	"somatic recombination of immunoglobulin genes involved in immune response"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0002208"	"GO:0002208"	"somatic diversification of immunoglobulins involved in immune response"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0042149"	"GO:0042149"	"cellular response to glucose starvation"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"ITFG2"	1
"GO:0043039"	"GO:0043039"	"tRNA aminoacylation"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"GATC"	1
"GO:0044088"	"GO:0044088"	"regulation of vacuole organization"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"NPRL3"	1
"GO:0045190"	"GO:0045190"	"isotype switching"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"TP53BP1"	1
"GO:0052372"	"GO:0052372"	"modulation by symbiont of entry into host"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"TRIM14"	1
"GO:2001238"	"GO:2001238"	"positive regulation of extrinsic apoptotic signaling pathway"	"1/66"	"48/18862"	0.155036306423063	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0043038"	"GO:0043038"	"amino acid activation"	"1/66"	"49/18862"	0.15800046097691	0.482999496737447	0.466653725362858	"GATC"	1
"GO:0045005"	"GO:0045005"	"DNA-dependent DNA replication maintenance of fidelity"	"1/66"	"49/18862"	0.15800046097691	0.482999496737447	0.466653725362858	"EME2"	1
"GO:0050982"	"GO:0050982"	"detection of mechanical stimulus"	"1/66"	"49/18862"	0.15800046097691	0.482999496737447	0.466653725362858	"TTN"	1
"GO:0035637"	"GO:0035637"	"multicellular organismal signaling"	"2/66"	"203/18862"	0.158660675817623	0.482999496737447	0.466653725362858	"CXADR/FKBP1B"	2
"GO:0032456"	"GO:0032456"	"endocytic recycling"	"1/66"	"50/18862"	0.160954374205822	0.482999496737447	0.466653725362858	"DENND1C"	1
"GO:1903202"	"GO:1903202"	"negative regulation of oxidative stress-induced cell death"	"1/66"	"50/18862"	0.160954374205822	0.482999496737447	0.466653725362858	"HTRA2"	1
"GO:0030073"	"GO:0030073"	"insulin secretion"	"2/66"	"207/18862"	0.16358115771209	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1"	2
"GO:0000186"	"GO:0000186"	"activation of MAPKK activity"	"1/66"	"51/18862"	0.163898080951645	0.482999496737447	0.466653725362858	"MAP3K12"	1
"GO:0045103"	"GO:0045103"	"intermediate filament-based process"	"1/66"	"51/18862"	0.163898080951645	0.482999496737447	0.466653725362858	"SYNC"	1
"GO:0065002"	"GO:0065002"	"intracellular protein transmembrane transport"	"1/66"	"51/18862"	0.163898080951645	0.482999496737447	0.466653725362858	"PEX10"	1
"GO:0002790"	"GO:0002790"	"peptide secretion"	"3/66"	"401/18862"	0.165425113451612	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1/TTN"	3
"GO:0051651"	"GO:0051651"	"maintenance of location in cell"	"2/66"	"209/18862"	0.166051913627068	0.482999496737447	0.466653725362858	"FKBP1B/SPOUT1"	2
"GO:0090276"	"GO:0090276"	"regulation of peptide hormone secretion"	"2/66"	"209/18862"	0.166051913627068	0.482999496737447	0.466653725362858	"FKBP1B/TCIRG1"	2
"GO:0006301"	"GO:0006301"	"postreplication repair"	"1/66"	"52/18862"	0.166831615939534	0.482999496737447	0.466653725362858	"FAAP20"	1
"GO:0006584"	"GO:0006584"	"catecholamine metabolic process"	"1/66"	"52/18862"	0.166831615939534	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0009712"	"GO:0009712"	"catechol-containing compound metabolic process"	"1/66"	"52/18862"	0.166831615939534	0.482999496737447	0.466653725362858	"LRTOMT"	1
"GO:0031103"	"GO:0031103"	"axon regeneration"	"1/66"	"52/18862"	0.166831615939534	0.482999496737447	0.466653725362858	"FKBP1B"	1
"GO:0035196"	"GO:0035196"	"production of miRNAs involved in gene silencing by miRNA"	"1/66"	"52/18862"	0.166831615939534	0.482999496737447	0.466653725362858	"SPOUT1"	1
"GO:0061014"	"GO:0061014"	"positive regulation of mRNA catabolic process"	"1/66"	"52/18862"	0.166831615939534	0.482999496737447	0.466653725362858	"GTPBP1"	1
"GO:0031669"	"GO:0031669"	"cellular response to nutrient levels"	"2/66"	"210/18862"	0.167289826947323	0.482999496737447	0.466653725362858	"ITFG2/NPRL3"	2
"GO:0001505"	"GO:0001505"	"regulation of neurotransmitter levels"	"2/66"	"211/18862"	0.168529395362667	0.482999496737447	0.466653725362858	"LRTOMT/DOC2A"	2
"GO:0000731"	"GO:0000731"	"DNA synthesis involved in DNA repair"	"1/66"	"53/18862"	0.169755013778343	0.482999496737447	0.466653725362858	"FAAP20"	1
"GO:0002090"	"GO:0002090"	"regulation of receptor internalization"	"1/66"	"53/18862"	0.169755013778343	0.482999496737447	0.466653725362858	"WDR54"	1
"GO:0010332"	"GO:0010332"	"response to gamma radiation"	"1/66"	"53/18862"	0.169755013778343	0.482999496737447	0.466653725362858	"POLG"	1
