"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0000175"	"GO:0000175"	"3'-5'-exoribonuclease activity"	"1/153"	"35/18337"	0.254373901289785	0.576449827696177	0.571095804528721	"EXOSC9"	1
"GO:0001103"	"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"1/153"	"35/18337"	0.254373901289785	0.576449827696177	0.571095804528721	"GTF2A2"	1
"GO:0099106"	"GO:0099106"	"ion channel regulator activity"	"2/153"	"117/18337"	0.255416649806947	0.576449827696177	0.571095804528721	"FKBP1B/PRKCZ"	2
"GO:0005262"	"GO:0005262"	"calcium channel activity"	"2/153"	"118/18337"	0.258508065908785	0.576449827696177	0.571095804528721	"FKBP1B/CACNB2"	2
"GO:0019213"	"GO:0019213"	"deacetylase activity"	"1/153"	"36/18337"	0.260607143181527	0.576449827696177	0.571095804528721	"YDJC"	1
"GO:0034061"	"GO:0034061"	"DNA polymerase activity"	"1/153"	"36/18337"	0.260607143181527	0.576449827696177	0.571095804528721	"POLG"	1
"GO:0042162"	"GO:0042162"	"telomeric DNA binding"	"1/153"	"36/18337"	0.260607143181527	0.576449827696177	0.571095804528721	"TP53BP1"	1
"GO:0042805"	"GO:0042805"	"actinin binding"	"1/153"	"36/18337"	0.260607143181527	0.576449827696177	0.571095804528721	"TTN"	1
"GO:0016616"	"GO:0016616"	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	"2/153"	"120/18337"	0.264692419366637	0.576449827696177	0.571095804528721	"IMPDH2/SDR42E1"	2
"GO:0016896"	"GO:0016896"	"exoribonuclease activity, producing 5'-phosphomonoesters"	"1/153"	"37/18337"	0.266788614526985	0.576449827696177	0.571095804528721	"EXOSC9"	1
"GO:0030551"	"GO:0030551"	"cyclic nucleotide binding"	"1/153"	"37/18337"	0.266788614526985	0.576449827696177	0.571095804528721	"FKBP1B"	1
"GO:0008200"	"GO:0008200"	"ion channel inhibitor activity"	"1/153"	"38/18337"	0.27291874250389	0.576449827696177	0.571095804528721	"FKBP1B"	1
"GO:0043014"	"GO:0043014"	"alpha-tubulin binding"	"1/153"	"38/18337"	0.27291874250389	0.576449827696177	0.571095804528721	"OFD1"	1
"GO:0140101"	"GO:0140101"	"catalytic activity, acting on a tRNA"	"2/153"	"123/18337"	0.273969455813823	0.576449827696177	0.571095804528721	"GATC/PTRH1"	2
"GO:0004532"	"GO:0004532"	"exoribonuclease activity"	"1/153"	"39/18337"	0.278997950788327	0.576449827696177	0.571095804528721	"EXOSC9"	1
"GO:0005547"	"GO:0005547"	"phosphatidylinositol-3,4,5-trisphosphate binding"	"1/153"	"39/18337"	0.278997950788327	0.576449827696177	0.571095804528721	"ZFYVE16"	1
"GO:0016248"	"GO:0016248"	"channel inhibitor activity"	"1/153"	"39/18337"	0.278997950788327	0.576449827696177	0.571095804528721	"FKBP1B"	1
"GO:0030544"	"GO:0030544"	"Hsp70 protein binding"	"1/153"	"39/18337"	0.278997950788327	0.576449827696177	0.571095804528721	"PPID"	1
"GO:0044390"	"GO:0044390"	"ubiquitin-like protein conjugating enzyme binding"	"1/153"	"39/18337"	0.278997950788327	0.576449827696177	0.571095804528721	"MARCHF7"	1
"GO:0015036"	"GO:0015036"	"disulfide oxidoreductase activity"	"1/153"	"40/18337"	0.285026659583244	0.576449827696177	0.571095804528721	"STAB1"	1
"GO:0042287"	"GO:0042287"	"MHC protein binding"	"1/153"	"40/18337"	0.285026659583244	0.576449827696177	0.571095804528721	"MARCHF1"	1
"GO:0008242"	"GO:0008242"	"omega peptidase activity"	"2/153"	"127/18337"	0.286330924415174	0.576449827696177	0.571095804528721	"USP24/UCHL5"	2
"GO:0044325"	"GO:0044325"	"ion channel binding"	"2/153"	"128/18337"	0.289418529990193	0.576449827696177	0.571095804528721	"FKBP1B/CBARP"	2
"GO:0051879"	"GO:0051879"	"Hsp90 protein binding"	"1/153"	"41/18337"	0.291005285646738	0.576449827696177	0.571095804528721	"PPID"	1
"GO:0016614"	"GO:0016614"	"oxidoreductase activity, acting on CH-OH group of donors"	"2/153"	"130/18337"	0.29558907005794	0.576449827696177	0.571095804528721	"IMPDH2/SDR42E1"	2
"GO:0004180"	"GO:0004180"	"carboxypeptidase activity"	"1/153"	"42/18337"	0.296934242320112	0.576449827696177	0.571095804528721	"CPM"	1
"GO:0008307"	"GO:0008307"	"structural constituent of muscle"	"1/153"	"42/18337"	0.296934242320112	0.576449827696177	0.571095804528721	"TTN"	1
"GO:0051539"	"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"1/153"	"42/18337"	0.296934242320112	0.576449827696177	0.571095804528721	"ACO2"	1
"GO:0002020"	"GO:0002020"	"protease binding"	"2/153"	"131/18337"	0.298671629838882	0.576449827696177	0.571095804528721	"POLG/TTN"	2
"GO:0016779"	"GO:0016779"	"nucleotidyltransferase activity"	"2/153"	"131/18337"	0.298671629838882	0.576449827696177	0.571095804528721	"YRDC/POLG"	2
"GO:0004402"	"GO:0004402"	"histone acetyltransferase activity"	"1/153"	"43/18337"	0.302813939555697	0.576449827696177	0.571095804528721	"TAF10"	1
"GO:0030159"	"GO:0030159"	"signaling receptor complex adaptor activity"	"1/153"	"43/18337"	0.302813939555697	0.576449827696177	0.571095804528721	"GRIP2"	1
"GO:0003779"	"GO:0003779"	"actin binding"	"5/153"	"439/18337"	0.304536362448576	0.576449827696177	0.571095804528721	"TTN/ARPC5/CACNB2/VCL/FMNL3"	5
"GO:0015085"	"GO:0015085"	"calcium ion transmembrane transporter activity"	"2/153"	"134/18337"	0.307906286593541	0.576449827696177	0.571095804528721	"FKBP1B/CACNB2"	2
"GO:0016798"	"GO:0016798"	"hydrolase activity, acting on glycosyl bonds"	"2/153"	"134/18337"	0.307906286593541	0.576449827696177	0.571095804528721	"TREH/SMPDL3B"	2
"GO:0043021"	"GO:0043021"	"ribonucleoprotein complex binding"	"2/153"	"134/18337"	0.307906286593541	0.576449827696177	0.571095804528721	"NEMF/SPCS1"	2
"GO:0005245"	"GO:0005245"	"voltage-gated calcium channel activity"	"1/153"	"44/18337"	0.308644783944457	0.576449827696177	0.571095804528721	"CACNB2"	1
"GO:0016706"	"GO:0016706"	"2-oxoglutarate-dependent dioxygenase activity"	"1/153"	"44/18337"	0.308644783944457	0.576449827696177	0.571095804528721	"KDM2B"	1
"GO:0019829"	"GO:0019829"	"ATPase-coupled cation transmembrane transporter activity"	"1/153"	"44/18337"	0.308644783944457	0.576449827696177	0.571095804528721	"TCIRG1"	1
"GO:0005246"	"GO:0005246"	"calcium channel regulator activity"	"1/153"	"45/18337"	0.314427178743369	0.576449827696177	0.571095804528721	"FKBP1B"	1
"GO:0008138"	"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"1/153"	"45/18337"	0.314427178743369	0.576449827696177	0.571095804528721	"SBF1"	1
"GO:0061733"	"GO:0061733"	"peptide-lysine-N-acetyltransferase activity"	"1/153"	"45/18337"	0.314427178743369	0.576449827696177	0.571095804528721	"TAF10"	1
"GO:0061980"	"GO:0061980"	"regulatory RNA binding"	"1/153"	"45/18337"	0.314427178743369	0.576449827696177	0.571095804528721	"SPOUT1"	1
"GO:0140296"	"GO:0140296"	"general transcription initiation factor binding"	"1/153"	"45/18337"	0.314427178743369	0.576449827696177	0.571095804528721	"GTF2A2"	1
"GO:0042625"	"GO:0042625"	"ATPase-coupled ion transmembrane transporter activity"	"1/153"	"46/18337"	0.320161523902579	0.584024620258237	0.578600242980297	"TCIRG1"	1
"GO:0015276"	"GO:0015276"	"ligand-gated ion channel activity"	"2/153"	"139/18337"	0.323243573244532	0.584024620258237	0.578600242980297	"FKBP1B/ZACN"	2
"GO:0022834"	"GO:0022834"	"ligand-gated channel activity"	"2/153"	"139/18337"	0.323243573244532	0.584024620258237	0.578600242980297	"FKBP1B/ZACN"	2
"GO:0005044"	"GO:0005044"	"scavenger receptor activity"	"1/153"	"47/18337"	0.325848216092339	0.585900157781418	0.580458360650321	"STAB1"	1
"GO:0005178"	"GO:0005178"	"integrin binding"	"2/153"	"142/18337"	0.33240642712681	0.59483255380587	0.589307793244206	"CXADR/ITGB7"	2
"GO:0015103"	"GO:0015103"	"inorganic anion transmembrane transporter activity"	"2/153"	"145/18337"	0.341534548379525	0.601086917514361	0.595504066887292	"CLCC1/SLC18A2"	2
"GO:0016247"	"GO:0016247"	"channel regulator activity"	"2/153"	"145/18337"	0.341534548379525	0.601086917514361	0.595504066887292	"FKBP1B/PRKCZ"	2
"GO:0019842"	"GO:0019842"	"vitamin binding"	"2/153"	"145/18337"	0.341534548379525	0.601086917514361	0.595504066887292	"MMACHC/PHYKPL"	2
"GO:0016538"	"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"1/153"	"50/18337"	0.342626292908661	0.601086917514361	0.595504066887292	"HEXIM1"	1
"GO:0008194"	"GO:0008194"	"UDP-glycosyltransferase activity"	"2/153"	"146/18337"	0.344568855346107	0.601086917514361	0.595504066887292	"HAS3/POMGNT1"	2
"GO:0031593"	"GO:0031593"	"polyubiquitin modification-dependent protein binding"	"1/153"	"51/18337"	0.348126275255955	0.601086917514361	0.595504066887292	"FAAP20"	1
"GO:0030695"	"GO:0030695"	"GTPase regulator activity"	"5/153"	"467/18337"	0.350579898038217	0.601086917514361	0.595504066887292	"PTGIR/NPRL3/DENND1C/DENND4C/SBF1"	5
"GO:0004879"	"GO:0004879"	"nuclear receptor activity"	"1/153"	"52/18337"	0.35358053971433	0.601086917514361	0.595504066887292	"NR2C2"	1
"GO:0008375"	"GO:0008375"	"acetylglucosaminyltransferase activity"	"1/153"	"52/18337"	0.35358053971433	0.601086917514361	0.595504066887292	"POMGNT1"	1
"GO:0017069"	"GO:0017069"	"snRNA binding"	"1/153"	"52/18337"	0.35358053971433	0.601086917514361	0.595504066887292	"HEXIM1"	1
"GO:0098531"	"GO:0098531"	"ligand-activated transcription factor activity"	"1/153"	"52/18337"	0.35358053971433	0.601086917514361	0.595504066887292	"NR2C2"	1
"GO:0015459"	"GO:0015459"	"potassium channel regulator activity"	"1/153"	"53/18337"	0.358989463828287	0.604784051674682	0.599166862340242	"PRKCZ"	1
"GO:0034212"	"GO:0034212"	"peptide N-acetyltransferase activity"	"1/153"	"53/18337"	0.358989463828287	0.604784051674682	0.599166862340242	"TAF10"	1
"GO:0005544"	"GO:0005544"	"calcium-dependent phospholipid binding"	"1/153"	"54/18337"	0.364353422044994	0.611068071053039	0.605392516213538	"DOC2A"	1
"GO:0042578"	"GO:0042578"	"phosphoric ester hydrolase activity"	"4/153"	"367/18337"	0.366866427936171	0.611759388790188	0.606077413042911	"PLPPR3/SMPDL3B/MPPE1/SBF1"	4
"GO:0030170"	"GO:0030170"	"pyridoxal phosphate binding"	"1/153"	"55/18337"	0.369672785739525	0.611759388790188	0.606077413042911	"PHYKPL"	1
"GO:0070279"	"GO:0070279"	"vitamin B6 binding"	"1/153"	"55/18337"	0.369672785739525	0.611759388790188	0.606077413042911	"PHYKPL"	1
"GO:0043621"	"GO:0043621"	"protein self-association"	"1/153"	"56/18337"	0.3749479232399	0.615928417643326	0.610207720265834	"TTN"	1
"GO:0046943"	"GO:0046943"	"carboxylic acid transmembrane transporter activity"	"2/153"	"157/18337"	0.377624681377643	0.615928417643326	0.610207720265834	"SLC25A29/SLCO1C1"	2
"GO:0140030"	"GO:0140030"	"modification-dependent protein binding"	"2/153"	"157/18337"	0.377624681377643	0.615928417643326	0.610207720265834	"TP53BP1/FAAP20"	2
"GO:0043022"	"GO:0043022"	"ribosome binding"	"1/153"	"57/18337"	0.380179199851918	0.615928417643326	0.610207720265834	"SPCS1"	1
"GO:0005342"	"GO:0005342"	"organic acid transmembrane transporter activity"	"2/153"	"158/18337"	0.380597288280401	0.615928417643326	0.610207720265834	"SLC25A29/SLCO1C1"	2
"GO:0048018"	"GO:0048018"	"receptor ligand activity"	"5/153"	"486/18337"	0.382079022950671	0.615928417643326	0.610207720265834	"NRG4/COPA/IL17D/GDF15/JAG1"	5
"GO:0016667"	"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"	"1/153"	"58/18337"	0.385366977883792	0.615928417643326	0.610207720265834	"STAB1"	1
"GO:1990841"	"GO:1990841"	"promoter-specific chromatin binding"	"1/153"	"58/18337"	0.385366977883792	0.615928417643326	0.610207720265834	"TAF10"	1
"GO:0004536"	"GO:0004536"	"deoxyribonuclease activity"	"1/153"	"59/18337"	0.390511616670585	0.618643664206101	0.612897747820286	"RAD9A"	1
"GO:0015179"	"GO:0015179"	"L-amino acid transmembrane transporter activity"	"1/153"	"59/18337"	0.390511616670585	0.618643664206101	0.612897747820286	"SLC25A29"	1
"GO:0030546"	"GO:0030546"	"signaling receptor activator activity"	"5/153"	"492/18337"	0.392028204323117	0.618643664206101	0.612897747820286	"NRG4/COPA/IL17D/GDF15/JAG1"	5
"GO:0016874"	"GO:0016874"	"ligase activity"	"2/153"	"163/18337"	0.395369469613852	0.619077149589196	0.613327207023352	"GATC/GMPS"	2
"GO:0016279"	"GO:0016279"	"protein-lysine N-methyltransferase activity"	"1/153"	"60/18337"	0.395613472598443	0.619077149589196	0.613327207023352	"SETD6"	1
"GO:0016278"	"GO:0016278"	"lysine N-methyltransferase activity"	"1/153"	"61/18337"	0.400672899128641	0.624381934475466	0.618582721461762	"SETD6"	1
"GO:0033218"	"GO:0033218"	"amide binding"	"4/153"	"391/18337"	0.412194164923337	0.637026372934614	0.631109719316027	"FKBP1B/MMACHC/PPID/PTGDR2"	4
"GO:0008235"	"GO:0008235"	"metalloexopeptidase activity"	"1/153"	"64/18337"	0.415600093572315	0.637026372934614	0.631109719316027	"CPM"	1
"GO:0016836"	"GO:0016836"	"hydro-lyase activity"	"1/153"	"64/18337"	0.415600093572315	0.637026372934614	0.631109719316027	"ACO2"	1
"GO:0019843"	"GO:0019843"	"rRNA binding"	"1/153"	"64/18337"	0.415600093572315	0.637026372934614	0.631109719316027	"KDM2B"	1
"GO:0002039"	"GO:0002039"	"p53 binding"	"1/153"	"66/18337"	0.425345760206538	0.646100579165185	0.640099644993373	"TP53BP1"	1
"GO:0003684"	"GO:0003684"	"damaged DNA binding"	"1/153"	"66/18337"	0.425345760206538	0.646100579165185	0.640099644993373	"TP53BP1"	1
"GO:0008234"	"GO:0008234"	"cysteine-type peptidase activity"	"2/153"	"174/18337"	0.427286054200314	0.646100579165185	0.640099644993373	"USP24/UCHL5"	2
"GO:0051536"	"GO:0051536"	"iron-sulfur cluster binding"	"1/153"	"67/18337"	0.43015787222495	0.646100579165185	0.640099644993373	"ACO2"	1
"GO:0051540"	"GO:0051540"	"metal cluster binding"	"1/153"	"67/18337"	0.43015787222495	0.646100579165185	0.640099644993373	"ACO2"	1
"GO:0005518"	"GO:0005518"	"collagen binding"	"1/153"	"68/18337"	0.434929949157056	0.646841679405754	0.640833861949973	"RELL2"	1
"GO:0030276"	"GO:0030276"	"clathrin binding"	"1/153"	"68/18337"	0.434929949157056	0.646841679405754	0.640833861949973	"CLBA1"	1
"GO:0008514"	"GO:0008514"	"organic anion transmembrane transporter activity"	"2/153"	"177/18337"	0.435839848155748	0.646841679405754	0.640833861949973	"SLC25A29/SLCO1C1"	2
"GO:0004860"	"GO:0004860"	"protein kinase inhibitor activity"	"1/153"	"69/18337"	0.439662321907561	0.647376804698534	0.641364017038796	"HEXIM1"	1
"GO:0008028"	"GO:0008028"	"monocarboxylic acid transmembrane transporter activity"	"1/153"	"69/18337"	0.439662321907561	0.647376804698534	0.641364017038796	"SLCO1C1"	1
"GO:0004866"	"GO:0004866"	"endopeptidase inhibitor activity"	"2/153"	"180/18337"	0.444325051097873	0.649118500617925	0.643089536215901	"SPINT1/UCHL5"	2
"GO:0035591"	"GO:0035591"	"signaling adaptor activity"	"1/153"	"70/18337"	0.444355318664083	0.649118500617925	0.643089536215901	"GRIP2"	1
"GO:0070491"	"GO:0070491"	"repressing transcription factor binding"	"1/153"	"71/18337"	0.449009264919319	0.649118500617925	0.643089536215901	"GTF2A2"	1
"GO:0008080"	"GO:0008080"	"N-acetyltransferase activity"	"1/153"	"72/18337"	0.453624483493026	0.649118500617925	0.643089536215901	"TAF10"	1
"GO:0015370"	"GO:0015370"	"solute:sodium symporter activity"	"1/153"	"72/18337"	0.453624483493026	0.649118500617925	0.643089536215901	"SLC18A2"	1
"GO:0035064"	"GO:0035064"	"methylated histone binding"	"1/153"	"72/18337"	0.453624483493026	0.649118500617925	0.643089536215901	"TP53BP1"	1
"GO:0140034"	"GO:0140034"	"methylation-dependent protein binding"	"1/153"	"72/18337"	0.453624483493026	0.649118500617925	0.643089536215901	"TP53BP1"	1
"GO:0005230"	"GO:0005230"	"extracellular ligand-gated ion channel activity"	"1/153"	"73/18337"	0.458201294553829	0.649118500617925	0.643089536215901	"ZACN"	1
"GO:0019210"	"GO:0019210"	"kinase inhibitor activity"	"1/153"	"73/18337"	0.458201294553829	0.649118500617925	0.643089536215901	"HEXIM1"	1
"GO:0070063"	"GO:0070063"	"RNA polymerase binding"	"1/153"	"73/18337"	0.458201294553829	0.649118500617925	0.643089536215901	"TAF10"	1
"GO:0005254"	"GO:0005254"	"chloride channel activity"	"1/153"	"74/18337"	0.462740015640846	0.652175613922667	0.646118255279422	"CLCC1"	1
"GO:0030414"	"GO:0030414"	"peptidase inhibitor activity"	"2/153"	"187/18337"	0.463846827014517	0.652175613922667	0.646118255279422	"SPINT1/UCHL5"	2
"GO:0038024"	"GO:0038024"	"cargo receptor activity"	"1/153"	"75/18337"	0.46724096168514	0.654487339588923	0.648408509809459	"STAB1"	1
"GO:0003725"	"GO:0003725"	"double-stranded RNA binding"	"1/153"	"76/18337"	0.471704445031004	0.658274113588043	0.652160112533046	"YRDC"	1
"GO:0061135"	"GO:0061135"	"endopeptidase regulator activity"	"2/153"	"192/18337"	0.477544408885592	0.663946501573276	0.65777981580015	"SPINT1/UCHL5"	2
"GO:0005216"	"GO:0005216"	"ion channel activity"	"4/153"	"429/18337"	0.482381712993531	0.666526165764854	0.660335520262395	"FKBP1B/CLCC1/ZACN/CACNB2"	4
"GO:0016829"	"GO:0016829"	"lyase activity"	"2/153"	"194/18337"	0.482964146851004	0.666526165764854	0.660335520262395	"PHYKPL/ACO2"	2
"GO:0016835"	"GO:0016835"	"carbon-oxygen lyase activity"	"1/153"	"79/18337"	0.484873203961371	0.666700655446885	0.660508389297223	"ACO2"	1
"GO:0042277"	"GO:0042277"	"peptide binding"	"3/153"	"315/18337"	0.490651456666847	0.671120117870859	0.664886804082585	"MMACHC/PPID/PTGDR2"	3
"GO:0015171"	"GO:0015171"	"amino acid transmembrane transporter activity"	"1/153"	"81/18337"	0.493470674905043	0.671120117870859	0.664886804082585	"SLC25A29"	1
"GO:0050660"	"GO:0050660"	"flavin adenine dinucleotide binding"	"1/153"	"81/18337"	0.493470674905043	0.671120117870859	0.664886804082585	"MMACHC"	1
"GO:0030165"	"GO:0030165"	"PDZ domain binding"	"1/153"	"83/18337"	0.501925576266741	0.677871184650785	0.671575167455886	"CXADR"	1
"GO:0008135"	"GO:0008135"	"translation factor activity, RNA binding"	"1/153"	"84/18337"	0.506100298893628	0.677871184650785	0.671575167455886	"GTPBP1"	1
"GO:0001228"	"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"4/153"	"443/18337"	0.507448119101638	0.677871184650785	0.671575167455886	"NR2C2/ZSCAN21/RFXANK/GABPA"	4
"GO:0140097"	"GO:0140097"	"catalytic activity, acting on DNA"	"2/153"	"204/18337"	0.50953907622277	0.677871184650785	0.671575167455886	"POLG/RAD9A"	2
"GO:0008276"	"GO:0008276"	"protein methyltransferase activity"	"1/153"	"85/18337"	0.510240256942676	0.677871184650785	0.671575167455886	"SETD6"	1
"GO:0051117"	"GO:0051117"	"ATPase binding"	"1/153"	"85/18337"	0.510240256942676	0.677871184650785	0.671575167455886	"TCIRG1"	1
"GO:0005253"	"GO:0005253"	"anion channel activity"	"1/153"	"86/18337"	0.514345738023531	0.677871184650785	0.671575167455886	"CLCC1"	1
"GO:0001216"	"GO:0001216"	"DNA-binding transcription activator activity"	"4/153"	"447/18337"	0.514512987399719	0.677871184650785	0.671575167455886	"NR2C2/ZSCAN21/RFXANK/GABPA"	4
"GO:0022853"	"GO:0022853"	"active ion transmembrane transporter activity"	"2/153"	"206/18337"	0.514747102782949	0.677871184650785	0.671575167455886	"SLC18A2/SLCO1C1"	2
"GO:0003727"	"GO:0003727"	"single-stranded RNA binding"	"1/153"	"88/18337"	0.522454407919618	0.685606837059429	0.679238971699743	"ZC3H14"	1
"GO:0045296"	"GO:0045296"	"cadherin binding"	"3/153"	"332/18337"	0.525854247498979	0.686046522367187	0.679674573243034	"GIGYF2/VCL/CSNK1D"	3
"GO:0051213"	"GO:0051213"	"dioxygenase activity"	"1/153"	"89/18337"	0.526458160212253	0.686046522367187	0.679674573243034	"KDM2B"	1
"GO:0008509"	"GO:0008509"	"anion transmembrane transporter activity"	"4/153"	"459/18337"	0.535426573976951	0.693588529799966	0.687146531071174	"CLCC1/SLC25A29/SLC18A2/SLCO1C1"	4
"GO:0022836"	"GO:0022836"	"gated channel activity"	"3/153"	"337/18337"	0.535954773027247	0.693588529799966	0.687146531071174	"FKBP1B/ZACN/CACNB2"	3
"GO:0072341"	"GO:0072341"	"modified amino acid binding"	"1/153"	"93/18337"	0.542142418126024	0.699176773721148	0.692682871798041	"MMACHC"	1
"GO:0008238"	"GO:0008238"	"exopeptidase activity"	"1/153"	"95/18337"	0.549789904841399	0.704182960310559	0.697642561298386	"CPM"	1
"GO:0016407"	"GO:0016407"	"acetyltransferase activity"	"1/153"	"95/18337"	0.549789904841399	0.704182960310559	0.697642561298386	"TAF10"	1
"GO:0004553"	"GO:0004553"	"hydrolase activity, hydrolyzing O-glycosyl compounds"	"1/153"	"96/18337"	0.553565924168187	0.706599507300006	0.700036663578954	"TREH"	1
"GO:0016410"	"GO:0016410"	"N-acyltransferase activity"	"1/153"	"97/18337"	0.557310478392312	0.708861188078431	0.702277338034359	"TAF10"	1
"GO:0004867"	"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"1/153"	"98/18337"	0.561023827997903	0.708861188078431	0.702277338034359	"SPINT1"	1
"GO:0008170"	"GO:0008170"	"N-methyltransferase activity"	"1/153"	"98/18337"	0.561023827997903	0.708861188078431	0.702277338034359	"SETD6"	1
"GO:0015294"	"GO:0015294"	"solute:cation symporter activity"	"1/153"	"99/18337"	0.564706231326831	0.709983987641694	0.703389709118706	"SLC18A2"	1
"GO:0015267"	"GO:0015267"	"channel activity"	"4/153"	"477/18337"	0.565943932807119	0.709983987641694	0.703389709118706	"FKBP1B/CLCC1/ZACN/CACNB2"	4
"GO:0022803"	"GO:0022803"	"passive transmembrane transporter activity"	"4/153"	"478/18337"	0.567607519531729	0.709983987641694	0.703389709118706	"FKBP1B/CLCC1/ZACN/CACNB2"	4
"GO:0019208"	"GO:0019208"	"phosphatase regulator activity"	"1/153"	"101/18337"	0.571979221915771	0.713067429988328	0.706444512681935	"SBF1"	1
"GO:0061134"	"GO:0061134"	"peptidase regulator activity"	"2/153"	"230/18337"	0.574356192947214	0.713651880937735	0.70702353529435	"SPINT1/UCHL5"	2
"GO:0005200"	"GO:0005200"	"structural constituent of cytoskeleton"	"1/153"	"103/18337"	0.579131474710497	0.717202554773926	0.710541230735779	"ARPC5"	1
"GO:0005125"	"GO:0005125"	"cytokine activity"	"2/153"	"235/18337"	0.586090431273606	0.718772796486221	0.712096888159724	"IL17D/GDF15"	2
"GO:0004620"	"GO:0004620"	"phospholipase activity"	"1/153"	"105/18337"	0.586164981091704	0.718772796486221	0.712096888159724	"SMPDL3B"	1
"GO:1902936"	"GO:1902936"	"phosphatidylinositol bisphosphate binding"	"1/153"	"105/18337"	0.586164981091704	0.718772796486221	0.712096888159724	"CLVS1"	1
"GO:0015291"	"GO:0015291"	"secondary active transmembrane transporter activity"	"2/153"	"239/18337"	0.595305921768802	0.724317624350388	0.717590216074688	"SLC18A2/SLCO1C1"	2
"GO:0015631"	"GO:0015631"	"tubulin binding"	"3/153"	"368/18337"	0.595767698769736	0.724317624350388	0.717590216074688	"TUBGCP2/SAXO1/OFD1"	3
"GO:0090079"	"GO:0090079"	"translation regulator activity, nucleic acid binding"	"1/153"	"108/18337"	0.596496867112084	0.724317624350388	0.717590216074688	"GTPBP1"	1
"GO:0099094"	"GO:0099094"	"ligand-gated cation channel activity"	"1/153"	"109/18337"	0.599883557513744	0.726072655372622	0.719328946499192	"FKBP1B"	1
"GO:0030594"	"GO:0030594"	"neurotransmitter receptor activity"	"1/153"	"111/18337"	0.606572449278318	0.731800309774486	0.725003402872556	"ZACN"	1
"GO:0004540"	"GO:0004540"	"ribonuclease activity"	"1/153"	"114/18337"	0.616398044941923	0.741263243756525	0.734378445826897	"EXOSC9"	1
"GO:0003697"	"GO:0003697"	"single-stranded DNA binding"	"1/153"	"116/18337"	0.622812610195791	0.745792798627184	0.738865930528479	"MCMDC2"	1
"GO:0004197"	"GO:0004197"	"cysteine-type endopeptidase activity"	"1/153"	"117/18337"	0.625979816750867	0.745792798627184	0.738865930528479	"USP24"	1
"GO:0004857"	"GO:0004857"	"enzyme inhibitor activity"	"3/153"	"385/18337"	0.626389558527704	0.745792798627184	0.738865930528479	"SPINT1/UCHL5/HEXIM1"	3
"GO:0140098"	"GO:0140098"	"catalytic activity, acting on RNA"	"3/153"	"386/18337"	0.628140993496157	0.745792798627184	0.738865930528479	"GATC/EXOSC9/PTRH1"	3
"GO:0051082"	"GO:0051082"	"unfolded protein binding"	"1/153"	"120/18337"	0.635323776413405	0.751933836641182	0.744949931037704	"HTRA2"	1
"GO:0005179"	"GO:0005179"	"hormone activity"	"1/153"	"122/18337"	0.641423866968054	0.756675134063972	0.749647191642325	"COPA"	1
"GO:0031072"	"GO:0031072"	"heat shock protein binding"	"1/153"	"123/18337"	0.644435788370957	0.756675134063972	0.749647191642325	"PPID"	1
"GO:0004519"	"GO:0004519"	"endonuclease activity"	"1/153"	"124/18337"	0.64742257460019	0.756675134063972	0.749647191642325	"EME2"	1
"GO:0015078"	"GO:0015078"	"proton transmembrane transporter activity"	"1/153"	"124/18337"	0.64742257460019	0.756675134063972	0.749647191642325	"TCIRG1"	1
"GO:0017124"	"GO:0017124"	"SH3 domain binding"	"1/153"	"128/18337"	0.659122509923565	0.766073625888331	0.758958390972959	"RAD9A"	1
"GO:0008017"	"GO:0008017"	"microtubule binding"	"2/153"	"269/18337"	0.659560715337012	0.766073625888331	0.758958390972959	"TUBGCP2/SAXO1"	2
"GO:0016298"	"GO:0016298"	"lipase activity"	"1/153"	"130/18337"	0.664827003818582	0.769799688632043	0.762649846322767	"SMPDL3B"	1
"GO:0016791"	"GO:0016791"	"phosphatase activity"	"2/153"	"276/18337"	0.673333258010733	0.777242711407451	0.770023738855679	"PLPPR3/SBF1"	2
"GO:0004713"	"GO:0004713"	"protein tyrosine kinase activity"	"1/153"	"135/18337"	0.678676691939215	0.781000254723896	0.773746382388999	"TTN"	1
"GO:0045182"	"GO:0045182"	"translation regulator activity"	"1/153"	"138/18337"	0.686712023744747	0.78782299656606	0.780505755111886	"GTPBP1"	1
"GO:0022843"	"GO:0022843"	"voltage-gated cation channel activity"	"1/153"	"139/18337"	0.689345853096198	0.78842614390819	0.781103300466318	"CACNB2"	1
"GO:0046873"	"GO:0046873"	"metal ion transmembrane transporter activity"	"3/153"	"425/18337"	0.692049388050198	0.789105094910896	0.78177594542256	"FKBP1B/SLC18A2/CACNB2"	3
"GO:0015293"	"GO:0015293"	"symporter activity"	"1/153"	"143/18337"	0.699662996161444	0.792951395649637	0.785586522005832	"SLC18A2"	1
