"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0030518"	"GO:0030518"	"intracellular steroid hormone receptor signaling pathway"	"2/89"	"113/18862"	0.099638442360209	0.40615238939218	0.393743868122331	"FOXH1/CALR"	2
"GO:0006066"	"GO:0006066"	"alcohol metabolic process"	"4/89"	"373/18862"	0.099955399431969	0.40615238939218	0.393743868122331	"RPE65/BMP6/CBR4/CHKA"	4
"GO:0015749"	"GO:0015749"	"monosaccharide transmembrane transport"	"2/89"	"114/18862"	0.101118353931389	0.40615238939218	0.393743868122331	"IRS1/EDN1"	2
"GO:0016101"	"GO:0016101"	"diterpenoid metabolic process"	"2/89"	"114/18862"	0.101118353931389	0.40615238939218	0.393743868122331	"RPE65/EGFR"	2
"GO:0055007"	"GO:0055007"	"cardiac muscle cell differentiation"	"2/89"	"114/18862"	0.101118353931389	0.40615238939218	0.393743868122331	"CALR/EDN1"	2
"GO:0071692"	"GO:0071692"	"protein localization to extracellular region"	"4/89"	"375/18862"	0.101427020723615	0.40615238939218	0.393743868122331	"IRS1/BMP6/EGFR/BAIAP3"	4
"GO:0016072"	"GO:0016072"	"rRNA metabolic process"	"3/89"	"238/18862"	0.10267820785688	0.40615238939218	0.393743868122331	"TRMT112/NOP14/KRR1"	3
"GO:0000966"	"GO:0000966"	"RNA 5'-end processing"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"NOP14"	1
"GO:0002021"	"GO:0002021"	"response to dietary excess"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"RMI1"	1
"GO:0005980"	"GO:0005980"	"glycogen catabolic process"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"PHKG2"	1
"GO:0015868"	"GO:0015868"	"purine ribonucleotide transport"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"SLC19A1"	1
"GO:0034063"	"GO:0034063"	"stress granule assembly"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"STYXL1"	1
"GO:0034505"	"GO:0034505"	"tooth mineralization"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"FAM20A"	1
"GO:0046628"	"GO:0046628"	"positive regulation of insulin receptor signaling pathway"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"IRS1"	1
"GO:0051503"	"GO:0051503"	"adenine nucleotide transport"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"SLC19A1"	1
"GO:0060149"	"GO:0060149"	"negative regulation of posttranscriptional gene silencing"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"HIF1A-AS2"	1
"GO:0060706"	"GO:0060706"	"cell differentiation involved in embryonic placenta development"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"KRT8"	1
"GO:0060967"	"GO:0060967"	"negative regulation of gene silencing by RNA"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"HIF1A-AS2"	1
"GO:0061050"	"GO:0061050"	"regulation of cell growth involved in cardiac muscle cell development"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"EDN1"	1
"GO:0071157"	"GO:0071157"	"negative regulation of cell cycle arrest"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"CALR"	1
"GO:0097066"	"GO:0097066"	"response to thyroid hormone"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"CRLS1"	1
"GO:0097186"	"GO:0097186"	"amelogenesis"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"FAM20A"	1
"GO:0120255"	"GO:0120255"	"olefinic compound biosynthetic process"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"BMP6"	1
"GO:1902932"	"GO:1902932"	"positive regulation of alcohol biosynthetic process"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"BMP6"	1
"GO:1903421"	"GO:1903421"	"regulation of synaptic vesicle recycling"	"1/89"	"23/18862"	0.103131083186742	0.40615238939218	0.393743868122331	"FGF14"	1
"GO:0034219"	"GO:0034219"	"carbohydrate transmembrane transport"	"2/89"	"116/18862"	0.104096592383808	0.409018802494367	0.396522708311307	"IRS1/EDN1"	2
"GO:0065004"	"GO:0065004"	"protein-DNA complex assembly"	"3/89"	"241/18862"	0.105591239861161	0.409712895746906	0.397195596048103	"RBBP4/CENPO/RUVBL1"	3
"GO:0016197"	"GO:0016197"	"endosomal transport"	"3/89"	"242/18862"	0.10656951225697	0.409712895746906	0.397195596048103	"GRIP2/VTI1B/BAIAP3"	3
"GO:0042752"	"GO:0042752"	"regulation of circadian rhythm"	"2/89"	"118/18862"	0.107098791444687	0.409712895746906	0.397195596048103	"CSNK1D/ATG7"	2
"GO:0000466"	"GO:0000466"	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"NOP14"	1
"GO:0002407"	"GO:0002407"	"dendritic cell chemotaxis"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"CALR"	1
"GO:0003309"	"GO:0003309"	"type B pancreatic cell differentiation"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"BMP6"	1
"GO:0009251"	"GO:0009251"	"glucan catabolic process"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"PHKG2"	1
"GO:0014829"	"GO:0014829"	"vascular associated smooth muscle contraction"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"EDN1"	1
"GO:0015740"	"GO:0015740"	"C4-dicarboxylate transport"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"SLC1A5"	1
"GO:0044068"	"GO:0044068"	"modulation by symbiont of host cellular process"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"ATG7"	1
"GO:0044321"	"GO:0044321"	"response to leptin"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"EDN1"	1
"GO:0090023"	"GO:0090023"	"positive regulation of neutrophil chemotaxis"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"EDN1"	1
"GO:1900017"	"GO:1900017"	"positive regulation of cytokine production involved in inflammatory response"	"1/89"	"24/18862"	0.107368109228271	0.409712895746906	0.397195596048103	"IL17D"	1
"GO:0002688"	"GO:0002688"	"regulation of leukocyte chemotaxis"	"2/89"	"119/18862"	0.108608656346556	0.410559565046692	0.398016398421363	"CALR/EDN1"	2
"GO:0010906"	"GO:0010906"	"regulation of glucose metabolic process"	"2/89"	"119/18862"	0.108608656346556	0.410559565046692	0.398016398421363	"IRS1/PHKG2"	2
"GO:0120254"	"GO:0120254"	"olefinic compound metabolic process"	"2/89"	"119/18862"	0.108608656346556	0.410559565046692	0.398016398421363	"RPE65/BMP6"	2
"GO:0098661"	"GO:0098661"	"inorganic anion transmembrane transport"	"2/89"	"120/18862"	0.110124248930952	0.410559565046692	0.398016398421363	"BEST1/CLCC1"	2
"GO:0002068"	"GO:0002068"	"glandular epithelial cell development"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"BMP6"	1
"GO:0015865"	"GO:0015865"	"purine nucleotide transport"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"SLC19A1"	1
"GO:0031664"	"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"BMP6"	1
"GO:0044247"	"GO:0044247"	"cellular polysaccharide catabolic process"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"PHKG2"	1
"GO:0048143"	"GO:0048143"	"astrocyte activation"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"EGFR"	1
"GO:0051307"	"GO:0051307"	"meiotic chromosome separation"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"RMI1"	1
"GO:0060765"	"GO:0060765"	"regulation of androgen receptor signaling pathway"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"FOXH1"	1
"GO:0097164"	"GO:0097164"	"ammonium ion metabolic process"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"CHKA"	1
"GO:1900078"	"GO:1900078"	"positive regulation of cellular response to insulin stimulus"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"IRS1"	1
"GO:1901017"	"GO:1901017"	"negative regulation of potassium ion transmembrane transporter activity"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"KCNAB1"	1
"GO:1903798"	"GO:1903798"	"regulation of production of miRNAs involved in gene silencing by miRNA"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"EGFR"	1
"GO:2000050"	"GO:2000050"	"regulation of non-canonical Wnt signaling pathway"	"1/89"	"25/18862"	0.111585342388834	0.410559565046692	0.398016398421363	"CSNK1D"	1
"GO:1904375"	"GO:1904375"	"regulation of protein localization to cell periphery"	"2/89"	"121/18862"	0.111645483115544	0.410559565046692	0.398016398421363	"VTI1B/EGFR"	2
"GO:0018205"	"GO:0018205"	"peptidyl-lysine modification"	"4/89"	"391/18862"	0.113558896569545	0.411938905859903	0.399353598451296	"TRMT112/SETD6/POM121/RUVBL1"	4
"GO:1901653"	"GO:1901653"	"cellular response to peptide"	"4/89"	"391/18862"	0.113558896569545	0.411938905859903	0.399353598451296	"RPE65/IRS1/ATP6V1C2/EDN1"	4
"GO:0051321"	"GO:0051321"	"meiotic cell cycle"	"3/89"	"250/18862"	0.114523403322584	0.411938905859903	0.399353598451296	"NCAPD3/RMI1/CALR"	3
"GO:0018022"	"GO:0018022"	"peptidyl-lysine methylation"	"2/89"	"123/18862"	0.114704535291894	0.411938905859903	0.399353598451296	"TRMT112/SETD6"	2
"GO:0042476"	"GO:0042476"	"odontogenesis"	"2/89"	"123/18862"	0.114704535291894	0.411938905859903	0.399353598451296	"FAM20A/EDN1"	2
"GO:0006700"	"GO:0006700"	"C21-steroid hormone biosynthetic process"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0008535"	"GO:0008535"	"respiratory chain complex IV assembly"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"COA1"	1
"GO:0010460"	"GO:0010460"	"positive regulation of heart rate"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0019883"	"GO:0019883"	"antigen processing and presentation of endogenous antigen"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"ERAP1"	1
"GO:0036475"	"GO:0036475"	"neuron death in response to oxidative stress"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"ATG7"	1
"GO:0060390"	"GO:0060390"	"regulation of SMAD protein signal transduction"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0070920"	"GO:0070920"	"regulation of production of small RNA involved in gene silencing by RNA"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:2000311"	"GO:2000311"	"regulation of AMPA receptor activity"	"1/89"	"26/18862"	0.115782874083233	0.411938905859903	0.399353598451296	"SHISA8"	1
"GO:0006721"	"GO:0006721"	"terpenoid metabolic process"	"2/89"	"124/18862"	0.116242184442107	0.411938905859903	0.399353598451296	"RPE65/EGFR"	2
"GO:0032355"	"GO:0032355"	"response to estradiol"	"2/89"	"125/18862"	0.117785137500966	0.411938905859903	0.399353598451296	"EGFR/CALR"	2
"GO:0045814"	"GO:0045814"	"negative regulation of gene expression, epigenetic"	"2/89"	"125/18862"	0.117785137500966	0.411938905859903	0.399353598451296	"RBBP4/KCNQ1OT1"	2
"GO:2001235"	"GO:2001235"	"positive regulation of apoptotic signaling pathway"	"2/89"	"126/18862"	0.119333311683867	0.411938905859903	0.399353598451296	"STYXL1/PDIA3"	2
"GO:0000272"	"GO:0000272"	"polysaccharide catabolic process"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"PHKG2"	1
"GO:0000469"	"GO:0000469"	"cleavage involved in rRNA processing"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"NOP14"	1
"GO:0006760"	"GO:0006760"	"folic acid-containing compound metabolic process"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"SLC19A1"	1
"GO:0007064"	"GO:0007064"	"mitotic sister chromatid cohesion"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"SLF1"	1
"GO:0007263"	"GO:0007263"	"nitric oxide mediated signal transduction"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0045987"	"GO:0045987"	"positive regulation of smooth muscle contraction"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0050996"	"GO:0050996"	"positive regulation of lipid catabolic process"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"IRS1"	1
"GO:0071624"	"GO:0071624"	"positive regulation of granulocyte chemotaxis"	"1/89"	"27/18862"	0.119960795308896	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0035296"	"GO:0035296"	"regulation of tube diameter"	"2/89"	"127/18862"	0.120886624853147	0.411938905859903	0.399353598451296	"EGFR/EDN1"	2
"GO:0097746"	"GO:0097746"	"blood vessel diameter maintenance"	"2/89"	"127/18862"	0.120886624853147	0.411938905859903	0.399353598451296	"EGFR/EDN1"	2
"GO:0032412"	"GO:0032412"	"regulation of ion transmembrane transporter activity"	"3/89"	"257/18862"	0.121663419322093	0.411938905859903	0.399353598451296	"KCNAB1/SHISA8/FGF14"	3
"GO:0002576"	"GO:0002576"	"platelet degranulation"	"2/89"	"128/18862"	0.122444995513931	0.411938905859903	0.399353598451296	"SELENOP/VTI1B"	2
"GO:0035150"	"GO:0035150"	"regulation of tube size"	"2/89"	"128/18862"	0.122444995513931	0.411938905859903	0.399353598451296	"EGFR/EDN1"	2
"GO:0045667"	"GO:0045667"	"regulation of osteoblast differentiation"	"2/89"	"128/18862"	0.122444995513931	0.411938905859903	0.399353598451296	"BMP6/HIF1A-AS2"	2
"GO:0001958"	"GO:0001958"	"endochondral ossification"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0007205"	"GO:0007205"	"protein kinase C-activating G protein-coupled receptor signaling pathway"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0008299"	"GO:0008299"	"isoprenoid biosynthetic process"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"RPE65"	1
"GO:0010039"	"GO:0010039"	"response to iron ion"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0031167"	"GO:0031167"	"rRNA methylation"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"TRMT112"	1
"GO:0035883"	"GO:0035883"	"enteroendocrine cell differentiation"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0036075"	"GO:0036075"	"replacement ossification"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0044331"	"GO:0044331"	"cell-cell adhesion mediated by cadherin"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0090383"	"GO:0090383"	"phagosome acidification"	"1/89"	"28/18862"	0.124119196647761	0.411938905859903	0.399353598451296	"ATP6V1C2"	1
"GO:0006282"	"GO:0006282"	"regulation of DNA repair"	"2/89"	"130/18862"	0.125576586519757	0.411938905859903	0.399353598451296	"SLF1/EGFR"	2
"GO:0016571"	"GO:0016571"	"histone methylation"	"2/89"	"130/18862"	0.125576586519757	0.411938905859903	0.399353598451296	"TRMT112/SETD6"	2
"GO:0072331"	"GO:0072331"	"signal transduction by p53 class mediator"	"3/89"	"263/18862"	0.12791162850569	0.411938905859903	0.399353598451296	"RBBP4/RAD9A/RMI1"	3
"GO:0044782"	"GO:0044782"	"cilium organization"	"4/89"	"409/18862"	0.127940679389645	0.411938905859903	0.399353598451296	"CSNK1D/FAM161B/B9D1/CDKL1"	4
"GO:0014072"	"GO:0014072"	"response to isoquinoline alkaloid"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"ATG7"	1
"GO:0019048"	"GO:0019048"	"modulation by virus of host process"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"ATG7"	1
"GO:0034067"	"GO:0034067"	"protein localization to Golgi apparatus"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"CSNK1D"	1
"GO:0036296"	"GO:0036296"	"response to increased oxygen levels"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"ATG7"	1
"GO:0036336"	"GO:0036336"	"dendritic cell migration"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"CALR"	1
"GO:0042133"	"GO:0042133"	"neurotransmitter metabolic process"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"LRTOMT"	1
"GO:0043278"	"GO:0043278"	"response to morphine"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"ATG7"	1
"GO:0045940"	"GO:0045940"	"positive regulation of steroid metabolic process"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0048679"	"GO:0048679"	"regulation of axon regeneration"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"STK24"	1
"GO:0060914"	"GO:0060914"	"heart formation"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"FOXH1"	1
"GO:0061036"	"GO:0061036"	"positive regulation of cartilage development"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"BMP6"	1
"GO:0071549"	"GO:0071549"	"cellular response to dexamethasone stimulus"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0072337"	"GO:0072337"	"modified amino acid transport"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"SLC19A1"	1
"GO:1901380"	"GO:1901380"	"negative regulation of potassium ion transmembrane transport"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"KCNAB1"	1
"GO:1902624"	"GO:1902624"	"positive regulation of neutrophil migration"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:2000637"	"GO:2000637"	"positive regulation of gene silencing by miRNA"	"1/89"	"29/18862"	0.128258168268147	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0010595"	"GO:0010595"	"positive regulation of endothelial cell migration"	"2/89"	"132/18862"	0.128727445442117	0.411938905859903	0.399353598451296	"CALR/EDN1"	2
"GO:0002687"	"GO:0002687"	"positive regulation of leukocyte migration"	"2/89"	"133/18862"	0.130309903347758	0.411938905859903	0.399353598451296	"CALR/EDN1"	2
"GO:0015748"	"GO:0015748"	"organophosphate ester transport"	"2/89"	"133/18862"	0.130309903347758	0.411938905859903	0.399353598451296	"SLC19A1/PLTP"	2
"GO:0043401"	"GO:0043401"	"steroid hormone mediated signaling pathway"	"2/89"	"134/18862"	0.131896943045083	0.411938905859903	0.399353598451296	"FOXH1/CALR"	2
"GO:0005979"	"GO:0005979"	"regulation of glycogen biosynthetic process"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"IRS1"	1
"GO:0007020"	"GO:0007020"	"microtubule nucleation"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"CSNK1D"	1
"GO:0010962"	"GO:0010962"	"regulation of glucan biosynthetic process"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"IRS1"	1
"GO:0034694"	"GO:0034694"	"response to prostaglandin"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0038111"	"GO:0038111"	"interleukin-7-mediated signaling pathway"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"IRS1"	1
"GO:0042402"	"GO:0042402"	"cellular biogenic amine catabolic process"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"LRTOMT"	1
"GO:0042755"	"GO:0042755"	"eating behavior"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"RMI1"	1
"GO:0045737"	"GO:0045737"	"positive regulation of cyclin-dependent protein serine/threonine kinase activity"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0051968"	"GO:0051968"	"positive regulation of synaptic transmission, glutamatergic"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0060148"	"GO:0060148"	"positive regulation of posttranscriptional gene silencing"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0061384"	"GO:0061384"	"heart trabecula morphogenesis"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"FOXH1"	1
"GO:0110110"	"GO:0110110"	"positive regulation of animal organ morphogenesis"	"1/89"	"30/18862"	0.132377799926626	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0006302"	"GO:0006302"	"double-strand break repair"	"3/89"	"268/18862"	0.133205339014517	0.411938905859903	0.399353598451296	"ACTR8/SLF1/RMI1"	3
"GO:0022898"	"GO:0022898"	"regulation of transmembrane transporter activity"	"3/89"	"268/18862"	0.133205339014517	0.411938905859903	0.399353598451296	"KCNAB1/SHISA8/FGF14"	3
"GO:0051783"	"GO:0051783"	"regulation of nuclear division"	"2/89"	"135/18862"	0.133488487424657	0.411938905859903	0.399353598451296	"CALR/EDN1"	2
"GO:0051146"	"GO:0051146"	"striated muscle cell differentiation"	"3/89"	"269/18862"	0.13427330042823	0.411938905859903	0.399353598451296	"KRT8/CALR/EDN1"	3
"GO:0034754"	"GO:0034754"	"cellular hormone metabolic process"	"2/89"	"136/18862"	0.135084459987522	0.411938905859903	0.399353598451296	"RPE65/BMP6"	2
"GO:0001516"	"GO:0001516"	"prostaglandin biosynthetic process"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0010259"	"GO:0010259"	"multicellular organism aging"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0032228"	"GO:0032228"	"regulation of synaptic transmission, GABAergic"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"BAIAP3"	1
"GO:0032373"	"GO:0032373"	"positive regulation of sterol transport"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"PLTP"	1
"GO:0032376"	"GO:0032376"	"positive regulation of cholesterol transport"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"PLTP"	1
"GO:0034390"	"GO:0034390"	"smooth muscle cell apoptotic process"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0034391"	"GO:0034391"	"regulation of smooth muscle cell apoptotic process"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0040020"	"GO:0040020"	"regulation of meiotic nuclear division"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"CALR"	1
"GO:0042044"	"GO:0042044"	"fluid transport"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0043171"	"GO:0043171"	"peptide catabolic process"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"ERAP1"	1
"GO:0045907"	"GO:0045907"	"positive regulation of vasoconstriction"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0046457"	"GO:0046457"	"prostanoid biosynthetic process"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0046949"	"GO:0046949"	"fatty-acyl-CoA biosynthetic process"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"CBR4"	1
"GO:0097421"	"GO:0097421"	"liver regeneration"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:1904837"	"GO:1904837"	"beta-catenin-TCF complex assembly"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"RUVBL1"	1
"GO:1990126"	"GO:1990126"	"retrograde transport, endosome to plasma membrane"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"GRIP2"	1
"GO:2000193"	"GO:2000193"	"positive regulation of fatty acid transport"	"1/89"	"31/18862"	0.136478180969878	0.411938905859903	0.399353598451296	"EDN1"	1
"GO:0001889"	"GO:0001889"	"liver development"	"2/89"	"138/18862"	0.138289386696079	0.411938905859903	0.399353598451296	"DBP/EGFR"	2
"GO:0098813"	"GO:0098813"	"nuclear chromosome segregation"	"3/89"	"273/18862"	0.138575160614207	0.411938905859903	0.399353598451296	"SLF1/NCAPD3/RMI1"	3
"GO:0050921"	"GO:0050921"	"positive regulation of chemotaxis"	"2/89"	"139/18862"	0.139898190860928	0.411938905859903	0.399353598451296	"CALR/EDN1"	2
"GO:1903531"	"GO:1903531"	"negative regulation of secretion by cell"	"2/89"	"139/18862"	0.139898190860928	0.411938905859903	0.399353598451296	"IRS1/EDN1"	2
"GO:0006335"	"GO:0006335"	"DNA replication-dependent nucleosome assembly"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"RBBP4"	1
"GO:0006862"	"GO:0006862"	"nucleotide transport"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"SLC19A1"	1
"GO:0007202"	"GO:0007202"	"activation of phospholipase C activity"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0009310"	"GO:0009310"	"amine catabolic process"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"LRTOMT"	1
"GO:0016486"	"GO:0016486"	"peptide hormone processing"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"PCSK7"	1
"GO:0031128"	"GO:0031128"	"developmental induction"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"C12orf43"	1
"GO:0034723"	"GO:0034723"	"DNA replication-dependent nucleosome organization"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"RBBP4"	1
"GO:0038128"	"GO:0038128"	"ERBB2 signaling pathway"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"EGFR"	1
"GO:0046337"	"GO:0046337"	"phosphatidylethanolamine metabolic process"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"CHKA"	1
"GO:0048384"	"GO:0048384"	"retinoic acid receptor signaling pathway"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"CALR"	1
"GO:0051385"	"GO:0051385"	"response to mineralocorticoid"	"1/89"	"32/18862"	0.140559400336544	0.411938905859903	0.399353598451296	"EDN1"	1
